crr,cd_a,drivetrain_eff,loss_name,loss,mape,bias,converged
0.013861213315604292,0.6611999999999999,0.98,abs_rel,0.19759470106958035,19.759470106958034,-1.283255619340603,True
0.008970532161134073,0.6611999999999999,0.8899464440192931,abs_rel,0.21087637916472246,21.087637916472247,-3.2210409499480543,True
0.008671481146768715,0.6611999999999999,0.8937432890486866,abs_rel,0.2039439498145371,20.394394981453708,-3.9940544715814763,True
0.00904301208778935,0.6611999999999999,0.890002196546026,abs_rel,0.21525039059532164,21.525039059532165,-4.5449966306435945,True
0.006856799722034094,0.6611999999999999,0.9282089594589873,abs_rel,0.23651768814572927,23.651768814572925,-6.28219994027542,True
0.004,0.6611999999999999,0.7366252962382577,abs_rel,0.2090062416130818,20.90062416130818,-2.0826501761459273,False
0.004,0.6611999999999999,0.8422747696787327,abs_rel,0.22809201409643412,22.80920140964341,-4.6469135518310605,True
0.004,0.6611999999999999,0.7357364774559237,abs_rel,0.1906086140181659,19.060861401816588,-2.1136329933066462,True
0.004,0.6611999999999999,0.7318824420987025,abs_rel,0.2241628371124858,22.41628371124858,-1.281024856683128,True
0.004,0.6611999999999999,0.7264945253514404,abs_rel,0.21448788431843854,21.448788431843855,-1.0850945538499457,True
0.004,0.6611999999999999,0.7249621088468717,abs_rel,0.2157976692077445,21.57976692077445,-2.3958355244904,True
0.004,0.6611999999999999,0.7814242248352857,abs_rel,0.22351781177300534,22.351781177300534,-4.705739392222843,True
0.004,0.6611999999999999,0.7557296024442517,abs_rel,0.2209434315172438,22.09434315172438,-3.3398207875691486,True
0.009836741283239778,0.6611999999999999,0.8820641710827033,abs_rel,0.21529854399056228,21.529854399056227,-1.8371360991159835,True
0.004,0.6611999999999999,0.7557296005601417,abs_rel,0.23295059658194425,23.295059658194425,-1.8895822455079032,True
0.004,0.6611999999999999,0.8006617980254896,abs_rel,0.24782005817734254,24.782005817734255,-4.0535156655743965,True
0.004,0.6611999999999999,0.74823773100674,abs_rel,0.23923737211087964,23.923737211087964,-3.262670267282154,True
0.009264460856493717,0.6611999999999999,0.8894633949013869,abs_rel,0.18211569697243846,18.211569697243846,-2.181955336264191,True
